trip_id,drone_id,leg_index,from_id,to_id,phase,start_s,end_s,phase_id,p0_lon_deg,p0_lat_deg,p0_altitude_m,p1_lon_deg,p1_lat_deg,p1_altitude_m
Q3-T-020,U04,1,O01,S003,投送交接,4989.950734703743,5199.950734703743,PH-0169,109.1688578,23.0402714,338.5,109.1688578,23.0402714,338.5
Q3-T-020,U04,2,S003,S015,爬升,5199.950734703743,5249.750356285775,PH-0170,109.1688578,23.0402714,338.5,109.1688578,23.0402714,487.89886474609375
Q3-T-020,U04,2,S003,S015,巡航,5249.750356285775,5467.780931360043,PH-0171,109.1688578,23.0402714,487.89886474609375,109.1923786,23.0494548,487.89886474609375
Q3-T-020,U04,2,S003,S015,下降,5467.780931360043,5473.14047725848,PH-0172,109.1923786,23.0494548,487.89886474609375,109.1923786,23.0494548,474.5
Q3-T-020,U04,2,S003,S015,投送交接,5473.14047725848,5653.14047725848,PH-0173,109.1923786,23.0494548,474.5,109.1923786,23.0494548,474.5
Q3-T-020,U04,3,S015,O01,爬升,5653.14047725848,5685.573562382178,PH-0174,109.1923786,23.0494548,474.5,109.1923786,23.0494548,571.7992553710938
Q3-T-020,U04,3,S015,O01,巡航,5685.573562382178,6186.355476683869,PH-0175,109.1923786,23.0494548,571.7992553710938,109.2308517,23.0085095,571.7992553710938
Q3-T-020,U04,3,S015,O01,下降,6186.355476683869,6363.995178832306,PH-0176,109.2308517,23.0085095,571.7992553710938,109.2308517,23.0085095,127.7
Q3-T-021,U05,1,O01,S009,爬升,4288.83733090177,4344.013635019608,PH-0177,109.2308517,23.0085095,127.7,109.2308517,23.0085095,293.2289123535156
Q3-T-021,U05,1,O01,S009,巡航,4344.013635019608,4724.356632504744,PH-0178,109.2308517,23.0085095,293.2289123535156,109.2541424,23.0552989,293.2289123535156
Q3-T-021,U05,1,O01,S009,下降,4724.356632504744,4749.64819744615,PH-0179,109.2541424,23.0552989,293.2289123535156,109.2541424,23.0552989,230.0
Q3-T-021,U05,1,O01,S009,投送交接,4749.64819744615,4989.64819744615,PH-0180,109.2541424,23.0552989,230.0,109.2541424,23.0552989,230.0
Q3-T-021,U05,2,S009,O01,爬升,4989.64819744615,5010.724501563989,PH-0181,109.2541424,23.0552989,230.0,109.2541424,23.0552989,293.2289123535156
Q3-T-021,U05,2,S009,O01,巡航,5010.724501563989,5391.067499049125,PH-0182,109.2541424,23.0552989,293.2289123535156,109.2308517,23.0085095,293.2289123535156
Q3-T-021,U05,2,S009,O01,下降,5391.067499049125,5457.2790639905315,PH-0183,109.2308517,23.0085095,293.2289123535156,109.2308517,23.0085095,127.7
Q3-T-022,U07,1,O01,S003,爬升,4541.996459920166,4715.638115193603,PH-0184,109.2308517,23.0085095,127.7,109.2308517,23.0085095,561.8041381835938
Q3-T-022,U07,1,O01,S003,巡航,4715.638115193603,5199.850065630656,PH-0185,109.2308517,23.0085095,561.8041381835938,109.1688578,23.0402714,561.8041381835938
Q3-T-022,U07,1,O01,S003,下降,5199.850065630656,5311.502134722453,PH-0186,109.1688578,23.0402714,561.8041381835938,109.1688578,23.0402714,338.5
Q3-T-022,U07,1,O01,S003,投送交接,5311.502134722453,5707.502134722453,PH-0187,109.1688578,23.0402714,338.5,109.1688578,23.0402714,338.5
Q3-T-022,U07,2,S003,O01,爬升,5707.502134722453,5796.82378999589,PH-0188,109.1688578,23.0402714,338.5,109.1688578,23.0402714,561.8041381835938
Q3-T-022,U07,2,S003,O01,巡航,5796.82378999589,6281.035740432943,PH-0189,109.1688578,23.0402714,561.8041381835938,109.2308517,23.0085095,561.8041381835938
Q3-T-022,U07,2,S003,O01,下降,6281.035740432943,6498.08780952474,PH-0190,109.2308517,23.0085095,561.8041381835938,109.2308517,23.0085095,127.7
Q3-T-023,U03,1,O01,S015,爬升,4823.967695364228,4972.000780487926,PH-0191,109.2308517,23.0085095,127.7,109.2308517,23.0085095,571.7992553710938
Q3-T-023,U03,1,O01,S015,巡航,4972.000780487926,5472.7826947896165,PH-0192,109.2308517,23.0085095,571.7992553710938,109.1923786,23.0494548,571.7992553710938
Q3-T-023,U03,1,O01,S015,下降,5472.7826947896165,5511.702396938054,PH-0193,109.1923786,23.0494548,571.7992553710938,109.1923786,23.0494548,474.5
Q3-T-023,U03,1,O01,S015,投送交接,5511.702396938054,5721.702396938054,PH-0194,109.1923786,23.0494548,474.5,109.1923786,23.0494548,474.5
Q3-T-023,U03,2,S015,O01,爬升,5721.702396938054,5754.135482061753,PH-0195,109.1923786,23.0494548,474.5,109.1923786,23.0494548,571.7992553710938
Q3-T-023,U03,2,S015,O01,巡航,5754.135482061753,6254.917396363443,PH-0196,109.1923786,23.0494548,571.7992553710938,109.2308517,23.0085095,571.7992553710938
Q3-T-023,U03,2,S015,O01,下降,6254.917396363443,6432.55709851188,PH-0197,109.2308517,23.0085095,571.7992553710938,109.2308517,23.0085095,127.7
Q3-T-024,U08,1,O01,S005,爬升,5197.945123347221,5277.429478815971,PH-0198,109.2308517,23.0085095,127.7,109.2308517,23.0085095,326.410888671875
Q3-T-024,U08,1,O01,S005,巡航,5277.429478815971,5629.469941274175,PH-0199,109.2308517,23.0085095,326.410888671875,109.2283003,23.0561338,326.410888671875
Q3-T-024,U08,1,O01,S005,下降,5629.469941274175,5695.175385610112,PH-0200,109.2283003,23.0561338,326.410888671875,109.2283003,23.0561338,195.0
Q3-T-024,U08,1,O01,S005,投送交接,5695.175385610112,6019.175385610112,PH-0201,109.2283003,23.0561338,195.0,109.2283003,23.0561338,195.0
Q3-T-024,U08,2,S005,O01,爬升,6019.175385610112,6071.739741078863,PH-0202,109.2283003,23.0561338,195.0,109.2283003,23.0561338,326.410888671875
Q3-T-024,U08,2,S005,O01,巡航,6071.739741078863,6423.780203537066,PH-0203,109.2283003,23.0561338,326.410888671875,109.2308517,23.0085095,326.410888671875
Q3-T-024,U08,2,S005,O01,下降,6423.780203537066,6523.135647873003,PH-0204,109.2308517,23.0085095,326.410888671875,109.2308517,23.0085095,127.7
Q3-T-025,U05,1,O01,S011,爬升,5817.279063990531,5873.166315780895,PH-0205,109.2308517,23.0085095,127.7,109.2308517,23.0085095,295.36175537109375
Q3-T-025,U05,1,O01,S011,巡航,5873.166315780895,6060.371264626338,PH-0206,109.2308517,23.0085095,295.36175537109375,109.2203356,23.0319231,295.36175537109375
Q3-T-025,U05,1,O01,S011,下降,6060.371264626338,6093.675966774776,PH-0207,109.2203356,23.0319231,295.36175537109375,109.2203356,23.0319231,212.1
Q3-T-025,U05,1,O01,S011,投送交接,6093.675966774776,6303.675966774776,PH-0208,109.2203356,23.0319231,212.1,109.2203356,23.0319231,212.1
Q3-T-025,U05,2,S011,O01,爬升,6303.675966774776,6331.429885231807,PH-0209,109.2203356,23.0319231,212.1,109.2203356,23.0319231,295.36175537109375
Q3-T-025,U05,2,S011,O01,巡航,6331.429885231807,6518.63483407725,PH-0210,109.2203356,23.0319231,295.36175537109375,109.2308517,23.0085095,295.36175537109375
Q3-T-025,U05,2,S011,O01,下降,6518.63483407725,6585.699536225688,PH-0211,109.2308517,23.0085095,295.36175537109375,109.2308517,23.0085095,127.7
