check,pass,details
"water_lines('WY035',) vertex ordering",True,
"water_lines('WY035',) geometry",True,Valid Geometry
"water_lines('WY036',) vertex ordering",True,
"water_lines('WY036',) geometry",True,Valid Geometry
"water_lines('WY037',) vertex ordering",True,
"water_lines('WY037',) geometry",True,Valid Geometry
"water_lines('WY038',) vertex ordering",True,
"water_lines('WY038',) geometry",True,Valid Geometry
"water_lines('WY039',) vertex ordering",True,
"water_lines('WY039',) geometry",True,Valid Geometry
"water_lines('WY040',) vertex ordering",True,
"water_lines('WY040',) geometry",True,Valid Geometry
"water_lines('WY041',) vertex ordering",True,
"water_lines('WY041',) geometry",True,Valid Geometry
"water_lines('WY042',) vertex ordering",True,
"water_lines('WY042',) geometry",True,Valid Geometry
"water_lines('WY043',) vertex ordering",True,
"water_lines('WY043',) geometry",True,Valid Geometry
"water_lines('WY044',) vertex ordering",True,
"water_lines('WY044',) geometry",True,Valid Geometry
"water_lines('WY045',) vertex ordering",True,
"water_lines('WY045',) geometry",True,Valid Geometry
"water_lines('WY046',) vertex ordering",True,
"water_lines('WY046',) geometry",True,Valid Geometry
"water_lines('WY047',) vertex ordering",True,
"water_lines('WY047',) geometry",True,Valid Geometry
"water_lines('WY048',) vertex ordering",True,
"water_lines('WY048',) geometry",True,Valid Geometry
"water_lines('WY049',) vertex ordering",True,
"water_lines('WY049',) geometry",True,Valid Geometry
"water_lines('WY050',) vertex ordering",True,
"water_lines('WY050',) geometry",True,Valid Geometry
"water_lines('WY051',) vertex ordering",True,
"water_lines('WY051',) geometry",True,Valid Geometry
"water_lines('WY052',) vertex ordering",True,
"water_lines('WY052',) geometry",True,Valid Geometry
"water_lines('WY053',) vertex ordering",True,
"water_lines('WY053',) geometry",True,Valid Geometry
"water_lines('WY054',) vertex ordering",True,
"water_lines('WY054',) geometry",True,Valid Geometry
"water_lines('WY055',) vertex ordering",True,
"water_lines('WY055',) geometry",True,Valid Geometry
"water_lines('WY056',) vertex ordering",True,
"water_lines('WY056',) geometry",True,Valid Geometry
"water_lines('WY057',) vertex ordering",True,
"water_lines('WY057',) geometry",True,Valid Geometry
"water_lines('WY058',) vertex ordering",True,
"water_lines('WY058',) geometry",True,Valid Geometry
"water_lines('WY059',) vertex ordering",True,
"water_lines('WY059',) geometry",True,Valid Geometry
"water_lines('WY060',) vertex ordering",True,
"water_lines('WY060',) geometry",True,Valid Geometry
"water_lines('WY061',) vertex ordering",True,
"water_lines('WY061',) geometry",True,Valid Geometry
"water_lines('WY062',) vertex ordering",True,
"water_lines('WY062',) geometry",True,Valid Geometry
"water_lines('WY063',) vertex ordering",True,
"water_lines('WY063',) geometry",True,Valid Geometry
"water_lines('WY064',) vertex ordering",True,
"water_lines('WY064',) geometry",True,Valid Geometry
"water_lines('WY065',) vertex ordering",True,
"water_lines('WY065',) geometry",True,Valid Geometry
"water_lines('WY066',) vertex ordering",True,
"water_lines('WY066',) geometry",True,Valid Geometry
"water_lines('WY067',) vertex ordering",True,
"water_lines('WY067',) geometry",True,Valid Geometry
"water_lines('WY068',) vertex ordering",True,
"water_lines('WY068',) geometry",True,Valid Geometry
"water_lines('WY069',) vertex ordering",True,
"water_lines('WY069',) geometry",True,Valid Geometry
"water_lines('WY070',) vertex ordering",True,
"water_lines('WY070',) geometry",True,Valid Geometry
"water_lines('WY071',) vertex ordering",True,
"water_lines('WY071',) geometry",True,Valid Geometry
"water_lines('WY072',) vertex ordering",True,
"water_lines('WY072',) geometry",True,Valid Geometry
"water_lines('WY073',) vertex ordering",True,
"water_lines('WY073',) geometry",True,Valid Geometry
"water_lines('WY074',) vertex ordering",True,
"water_lines('WY074',) geometry",True,Valid Geometry
"water_lines('WY075',) vertex ordering",True,
"water_lines('WY075',) geometry",True,Valid Geometry
"water_lines('WY076',) vertex ordering",True,
"water_lines('WY076',) geometry",True,Valid Geometry
"water_lines('WY077',) vertex ordering",True,
"water_lines('WY077',) geometry",True,Valid Geometry
"water_lines('WY078',) vertex ordering",True,
"water_lines('WY078',) geometry",True,Valid Geometry
"water_lines('WY079',) vertex ordering",True,
"water_lines('WY079',) geometry",True,Valid Geometry
"water_lines('WY080',) vertex ordering",True,
"water_lines('WY080',) geometry",True,Valid Geometry
"water_lines('WY081',) vertex ordering",True,
"water_lines('WY081',) geometry",True,Valid Geometry
"water_lines('WY082',) vertex ordering",True,
"water_lines('WY082',) geometry",True,Valid Geometry
"water_lines('WY083',) vertex ordering",True,
"water_lines('WY083',) geometry",True,Valid Geometry
"water_lines('WY084',) vertex ordering",True,
"water_lines('WY084',) geometry",True,Valid Geometry
"water_lines('WY085',) vertex ordering",True,
"water_lines('WY085',) geometry",True,Valid Geometry
"water_lines('WY086',) vertex ordering",True,
"water_lines('WY086',) geometry",True,Valid Geometry
"water_lines('WY087',) vertex ordering",True,
"water_lines('WY087',) geometry",True,Valid Geometry
"water_lines('WY088',) vertex ordering",True,
"water_lines('WY088',) geometry",True,Valid Geometry
"water_lines('WY089',) vertex ordering",True,
"water_lines('WY089',) geometry",True,Valid Geometry
"water_lines('WY090',) vertex ordering",True,
"water_lines('WY090',) geometry",True,Valid Geometry
"water_lines('WY091',) vertex ordering",True,
"water_lines('WY091',) geometry",True,Valid Geometry
"water_lines('WY092',) vertex ordering",True,
"water_lines('WY092',) geometry",True,Valid Geometry
"water_lines('WY093',) vertex ordering",True,
"water_lines('WY093',) geometry",True,Valid Geometry
"water_lines('WY094',) vertex ordering",True,
"water_lines('WY094',) geometry",True,Valid Geometry
"water_lines('WY095',) vertex ordering",True,
"water_lines('WY095',) geometry",True,Valid Geometry
"water_lines('WY096',) vertex ordering",True,
"water_lines('WY096',) geometry",True,Valid Geometry
"water_lines('WY097',) vertex ordering",True,
"water_lines('WY097',) geometry",True,Valid Geometry
"water_lines('WY098',) vertex ordering",True,
"water_lines('WY098',) geometry",True,Valid Geometry
"water_lines('WY099',) vertex ordering",True,
"water_lines('WY099',) geometry",True,Valid Geometry
"water_lines('WY100',) vertex ordering",True,
"water_lines('WY100',) geometry",True,Valid Geometry
"water_lines('WY101',) vertex ordering",True,
"water_lines('WY101',) geometry",True,Valid Geometry
water_lines full MAT CSV equality,True,"{'file': '镇龙乡及周边水系.mat', 'rows': 4570, 'columns': 8, 'compared_cells': 36560, 'mismatch_count': 0, 'all_equal': True}"
roads unique row keys,True,
roads finite coordinates,True,
roads DEM coverage,True,
roads category present,True,
"roads('RD0001',) vertex ordering",True,
"roads('RD0001',) geometry",True,Valid Geometry
"roads('RD0002',) vertex ordering",True,
"roads('RD0002',) geometry",True,Valid Geometry
"roads('RD0003',) vertex ordering",True,
"roads('RD0003',) geometry",True,Valid Geometry
"roads('RD0004',) vertex ordering",True,
"roads('RD0004',) geometry",True,Valid Geometry
"roads('RD0005',) vertex ordering",True,
"roads('RD0005',) geometry",True,Valid Geometry
"roads('RD0006',) vertex ordering",True,
"roads('RD0006',) geometry",True,Valid Geometry
"roads('RD0007',) vertex ordering",True,
"roads('RD0007',) geometry",True,Valid Geometry
"roads('RD0008',) vertex ordering",True,
"roads('RD0008',) geometry",True,Valid Geometry
"roads('RD0009',) vertex ordering",True,
"roads('RD0009',) geometry",True,Valid Geometry
"roads('RD0010',) vertex ordering",True,
"roads('RD0010',) geometry",True,Valid Geometry
"roads('RD0011',) vertex ordering",True,
"roads('RD0011',) geometry",True,Valid Geometry
"roads('RD0012',) vertex ordering",True,
"roads('RD0012',) geometry",True,Valid Geometry
"roads('RD0013',) vertex ordering",True,
"roads('RD0013',) geometry",True,Valid Geometry
"roads('RD0014',) vertex ordering",True,
"roads('RD0014',) geometry",True,Valid Geometry
"roads('RD0015',) vertex ordering",True,
"roads('RD0015',) geometry",True,Valid Geometry
"roads('RD0016',) vertex ordering",True,
"roads('RD0016',) geometry",True,Valid Geometry
"roads('RD0017',) vertex ordering",True,
"roads('RD0017',) geometry",True,Valid Geometry
"roads('RD0018',) vertex ordering",True,
"roads('RD0018',) geometry",True,Valid Geometry
"roads('RD0019',) vertex ordering",True,
"roads('RD0019',) geometry",True,Valid Geometry
"roads('RD0020',) vertex ordering",True,
"roads('RD0020',) geometry",True,Valid Geometry
"roads('RD0021',) vertex ordering",True,
"roads('RD0021',) geometry",True,Valid Geometry
"roads('RD0022',) vertex ordering",True,
"roads('RD0022',) geometry",True,Valid Geometry
"roads('RD0023',) vertex ordering",True,
"roads('RD0023',) geometry",True,Valid Geometry
"roads('RD0024',) vertex ordering",True,
"roads('RD0024',) geometry",True,Valid Geometry
"roads('RD0025',) vertex ordering",True,
"roads('RD0025',) geometry",True,Valid Geometry
"roads('RD0026',) vertex ordering",True,
"roads('RD0026',) geometry",True,Valid Geometry
"roads('RD0027',) vertex ordering",True,
"roads('RD0027',) geometry",True,Valid Geometry
"roads('RD0028',) vertex ordering",True,
"roads('RD0028',) geometry",True,Valid Geometry
"roads('RD0029',) vertex ordering",True,
"roads('RD0029',) geometry",True,Valid Geometry
"roads('RD0030',) vertex ordering",True,
"roads('RD0030',) geometry",True,Valid Geometry
"roads('RD0031',) vertex ordering",True,
"roads('RD0031',) geometry",True,Valid Geometry
"roads('RD0032',) vertex ordering",True,
"roads('RD0032',) geometry",True,Valid Geometry
"roads('RD0033',) vertex ordering",True,
"roads('RD0033',) geometry",True,Valid Geometry
"roads('RD0034',) vertex ordering",True,
"roads('RD0034',) geometry",True,Valid Geometry
"roads('RD0035',) vertex ordering",True,
"roads('RD0035',) geometry",True,Valid Geometry
"roads('RD0036',) vertex ordering",True,
"roads('RD0036',) geometry",True,Valid Geometry
"roads('RD0037',) vertex ordering",True,
"roads('RD0037',) geometry",True,Valid Geometry
"roads('RD0038',) vertex ordering",True,
"roads('RD0038',) geometry",True,Valid Geometry
"roads('RD0039',) vertex ordering",True,
"roads('RD0039',) geometry",True,Valid Geometry
"roads('RD0040',) vertex ordering",True,
"roads('RD0040',) geometry",True,Valid Geometry
"roads('RD0041',) vertex ordering",True,
"roads('RD0041',) geometry",True,Valid Geometry
"roads('RD0042',) vertex ordering",True,
"roads('RD0042',) geometry",True,Valid Geometry
"roads('RD0043',) vertex ordering",True,
"roads('RD0043',) geometry",True,Valid Geometry
"roads('RD0044',) vertex ordering",True,
"roads('RD0044',) geometry",True,Valid Geometry
"roads('RD0045',) vertex ordering",True,
"roads('RD0045',) geometry",True,Valid Geometry
"roads('RD0046',) vertex ordering",True,
"roads('RD0046',) geometry",True,Valid Geometry
"roads('RD0047',) vertex ordering",True,
"roads('RD0047',) geometry",True,Valid Geometry
"roads('RD0048',) vertex ordering",True,
"roads('RD0048',) geometry",True,Valid Geometry
"roads('RD0049',) vertex ordering",True,
"roads('RD0049',) geometry",True,Valid Geometry
"roads('RD0050',) vertex ordering",True,
"roads('RD0050',) geometry",True,Valid Geometry
"roads('RD0051',) vertex ordering",True,
"roads('RD0051',) geometry",True,Valid Geometry
"roads('RD0052',) vertex ordering",True,
"roads('RD0052',) geometry",True,Valid Geometry
"roads('RD0053',) vertex ordering",True,
"roads('RD0053',) geometry",True,Valid Geometry
"roads('RD0054',) vertex ordering",True,
"roads('RD0054',) geometry",True,Valid Geometry
"roads('RD0055',) vertex ordering",True,
"roads('RD0055',) geometry",True,Valid Geometry
"roads('RD0056',) vertex ordering",True,
"roads('RD0056',) geometry",True,Valid Geometry
"roads('RD0057',) vertex ordering",True,
"roads('RD0057',) geometry",True,Valid Geometry
"roads('RD0058',) vertex ordering",True,
"roads('RD0058',) geometry",True,Valid Geometry
"roads('RD0059',) vertex ordering",True,
"roads('RD0059',) geometry",True,Valid Geometry
"roads('RD0060',) vertex ordering",True,
"roads('RD0060',) geometry",True,Valid Geometry
"roads('RD0061',) vertex ordering",True,
"roads('RD0061',) geometry",True,Valid Geometry
"roads('RD0062',) vertex ordering",True,
"roads('RD0062',) geometry",True,Valid Geometry
"roads('RD0063',) vertex ordering",True,
"roads('RD0063',) geometry",True,Valid Geometry
"roads('RD0064',) vertex ordering",True,
"roads('RD0064',) geometry",True,Valid Geometry
"roads('RD0065',) vertex ordering",True,
"roads('RD0065',) geometry",True,Valid Geometry
"roads('RD0066',) vertex ordering",True,
"roads('RD0066',) geometry",True,Valid Geometry
"roads('RD0067',) vertex ordering",True,
"roads('RD0067',) geometry",True,Valid Geometry
"roads('RD0068',) vertex ordering",True,
"roads('RD0068',) geometry",True,Valid Geometry
"roads('RD0069',) vertex ordering",True,
"roads('RD0069',) geometry",True,Valid Geometry
"roads('RD0070',) vertex ordering",True,
"roads('RD0070',) geometry",True,Valid Geometry
"roads('RD0071',) vertex ordering",True,
"roads('RD0071',) geometry",True,Valid Geometry
"roads('RD0072',) vertex ordering",True,
"roads('RD0072',) geometry",True,Valid Geometry
"roads('RD0073',) vertex ordering",True,
"roads('RD0073',) geometry",True,Valid Geometry
"roads('RD0074',) vertex ordering",True,
"roads('RD0074',) geometry",True,Valid Geometry
"roads('RD0075',) vertex ordering",True,
"roads('RD0075',) geometry",True,Valid Geometry
"roads('RD0076',) vertex ordering",True,
"roads('RD0076',) geometry",True,Valid Geometry
"roads('RD0077',) vertex ordering",True,
"roads('RD0077',) geometry",True,Valid Geometry
"roads('RD0078',) vertex ordering",True,
"roads('RD0078',) geometry",True,Valid Geometry
"roads('RD0079',) vertex ordering",True,
"roads('RD0079',) geometry",True,Valid Geometry
"roads('RD0080',) vertex ordering",True,
"roads('RD0080',) geometry",True,Valid Geometry
"roads('RD0081',) vertex ordering",True,
"roads('RD0081',) geometry",True,Valid Geometry
"roads('RD0082',) vertex ordering",True,
"roads('RD0082',) geometry",True,Valid Geometry
"roads('RD0083',) vertex ordering",True,
"roads('RD0083',) geometry",True,Valid Geometry
"roads('RD0084',) vertex ordering",True,
"roads('RD0084',) geometry",True,Valid Geometry
"roads('RD0085',) vertex ordering",True,
"roads('RD0085',) geometry",True,Valid Geometry
"roads('RD0086',) vertex ordering",True,
"roads('RD0086',) geometry",True,Valid Geometry
"roads('RD0087',) vertex ordering",True,
"roads('RD0087',) geometry",True,Valid Geometry
"roads('RD0088',) vertex ordering",True,
"roads('RD0088',) geometry",True,Valid Geometry
"roads('RD0089',) vertex ordering",True,
"roads('RD0089',) geometry",True,Valid Geometry
"roads('RD0090',) vertex ordering",True,
"roads('RD0090',) geometry",True,Valid Geometry
"roads('RD0091',) vertex ordering",True,
"roads('RD0091',) geometry",True,Valid Geometry
"roads('RD0092',) vertex ordering",True,
"roads('RD0092',) geometry",True,Valid Geometry
"roads('RD0093',) vertex ordering",True,
"roads('RD0093',) geometry",True,Valid Geometry
"roads('RD0094',) vertex ordering",True,
"roads('RD0094',) geometry",True,Valid Geometry
"roads('RD0095',) vertex ordering",True,
"roads('RD0095',) geometry",True,Valid Geometry
"roads('RD0096',) vertex ordering",True,
"roads('RD0096',) geometry",True,Valid Geometry
"roads('RD0097',) vertex ordering",True,
"roads('RD0097',) geometry",True,Valid Geometry
"roads('RD0098',) vertex ordering",True,
"roads('RD0098',) geometry",True,Valid Geometry
"roads('RD0099',) vertex ordering",True,
"roads('RD0099',) geometry",True,Valid Geometry
"roads('RD0100',) vertex ordering",True,
"roads('RD0100',) geometry",True,Valid Geometry
"roads('RD0101',) vertex ordering",True,
"roads('RD0101',) geometry",True,Valid Geometry
"roads('RD0102',) vertex ordering",True,
"roads('RD0102',) geometry",True,Valid Geometry
"roads('RD0103',) vertex ordering",True,
"roads('RD0103',) geometry",True,Valid Geometry
"roads('RD0104',) vertex ordering",True,
"roads('RD0104',) geometry",True,Valid Geometry
"roads('RD0105',) vertex ordering",True,
"roads('RD0105',) geometry",True,Valid Geometry
"roads('RD0106',) vertex ordering",True,
"roads('RD0106',) geometry",True,Valid Geometry
"roads('RD0107',) vertex ordering",True,
"roads('RD0107',) geometry",True,Valid Geometry
"roads('RD0108',) vertex ordering",True,
"roads('RD0108',) geometry",True,Valid Geometry
"roads('RD0109',) vertex ordering",True,
"roads('RD0109',) geometry",True,Valid Geometry
"roads('RD0110',) vertex ordering",True,
"roads('RD0110',) geometry",True,Valid Geometry
"roads('RD0111',) vertex ordering",True,
"roads('RD0111',) geometry",True,Valid Geometry
"roads('RD0112',) vertex ordering",True,
"roads('RD0112',) geometry",True,Valid Geometry
"roads('RD0113',) vertex ordering",True,
"roads('RD0113',) geometry",True,Valid Geometry
"roads('RD0114',) vertex ordering",True,
"roads('RD0114',) geometry",True,Valid Geometry
"roads('RD0115',) vertex ordering",True,
"roads('RD0115',) geometry",True,Valid Geometry
"roads('RD0116',) vertex ordering",True,
"roads('RD0116',) geometry",True,Valid Geometry
"roads('RD0117',) vertex ordering",True,
"roads('RD0117',) geometry",True,Valid Geometry
"roads('RD0118',) vertex ordering",True,
"roads('RD0118',) geometry",True,Valid Geometry
"roads('RD0119',) vertex ordering",True,
"roads('RD0119',) geometry",True,Valid Geometry
"roads('RD0120',) vertex ordering",True,
"roads('RD0120',) geometry",True,Valid Geometry
"roads('RD0121',) vertex ordering",True,
"roads('RD0121',) geometry",True,Valid Geometry
"roads('RD0122',) vertex ordering",True,
"roads('RD0122',) geometry",True,Valid Geometry
"roads('RD0123',) vertex ordering",True,
"roads('RD0123',) geometry",True,Valid Geometry
"roads('RD0124',) vertex ordering",True,
"roads('RD0124',) geometry",True,Valid Geometry
"roads('RD0125',) vertex ordering",True,
"roads('RD0125',) geometry",True,Valid Geometry
"roads('RD0126',) vertex ordering",True,
"roads('RD0126',) geometry",True,Valid Geometry
"roads('RD0127',) vertex ordering",True,
"roads('RD0127',) geometry",True,Valid Geometry
"roads('RD0128',) vertex ordering",True,
"roads('RD0128',) geometry",True,Valid Geometry
"roads('RD0129',) vertex ordering",True,
"roads('RD0129',) geometry",True,Valid Geometry
"roads('RD0130',) vertex ordering",True,
"roads('RD0130',) geometry",True,Valid Geometry
"roads('RD0131',) vertex ordering",True,
"roads('RD0131',) geometry",True,Valid Geometry
"roads('RD0132',) vertex ordering",True,
"roads('RD0132',) geometry",True,Valid Geometry
"roads('RD0133',) vertex ordering",True,
"roads('RD0133',) geometry",True,Valid Geometry
"roads('RD0134',) vertex ordering",True,
"roads('RD0134',) geometry",True,Valid Geometry
"roads('RD0135',) vertex ordering",True,
"roads('RD0135',) geometry",True,Valid Geometry
"roads('RD0136',) vertex ordering",True,
"roads('RD0136',) geometry",True,Valid Geometry
"roads('RD0137',) vertex ordering",True,
"roads('RD0137',) geometry",True,Valid Geometry
"roads('RD0138',) vertex ordering",True,
"roads('RD0138',) geometry",True,Valid Geometry
"roads('RD0139',) vertex ordering",True,
"roads('RD0139',) geometry",True,Valid Geometry
"roads('RD0140',) vertex ordering",True,
"roads('RD0140',) geometry",True,Valid Geometry
"roads('RD0141',) vertex ordering",True,
"roads('RD0141',) geometry",True,Valid Geometry
"roads('RD0142',) vertex ordering",True,
"roads('RD0142',) geometry",True,Valid Geometry
"roads('RD0143',) vertex ordering",True,
"roads('RD0143',) geometry",True,Valid Geometry
"roads('RD0144',) vertex ordering",True,
"roads('RD0144',) geometry",True,Valid Geometry
"roads('RD0145',) vertex ordering",True,
"roads('RD0145',) geometry",True,Valid Geometry
"roads('RD0146',) vertex ordering",True,
"roads('RD0146',) geometry",True,Valid Geometry
"roads('RD0147',) vertex ordering",True,
"roads('RD0147',) geometry",True,Valid Geometry
"roads('RD0148',) vertex ordering",True,
"roads('RD0148',) geometry",True,Valid Geometry
"roads('RD0149',) vertex ordering",True,
"roads('RD0149',) geometry",True,Valid Geometry
"roads('RD0150',) vertex ordering",True,
"roads('RD0150',) geometry",True,Valid Geometry
"roads('RD0151',) vertex ordering",True,
"roads('RD0151',) geometry",True,Valid Geometry
"roads('RD0152',) vertex ordering",True,
"roads('RD0152',) geometry",True,Valid Geometry
"roads('RD0153',) vertex ordering",True,
"roads('RD0153',) geometry",True,Valid Geometry
"roads('RD0154',) vertex ordering",True,
"roads('RD0154',) geometry",True,Valid Geometry
"roads('RD0155',) vertex ordering",True,
"roads('RD0155',) geometry",True,Valid Geometry
"roads('RD0156',) vertex ordering",True,
"roads('RD0156',) geometry",True,Valid Geometry
"roads('RD0157',) vertex ordering",True,
"roads('RD0157',) geometry",True,Valid Geometry
"roads('RD0158',) vertex ordering",True,
"roads('RD0158',) geometry",True,Valid Geometry
"roads('RD0159',) vertex ordering",True,
"roads('RD0159',) geometry",True,Valid Geometry
"roads('RD0160',) vertex ordering",True,
"roads('RD0160',) geometry",True,Valid Geometry
"roads('RD0161',) vertex ordering",True,
"roads('RD0161',) geometry",True,Valid Geometry
"roads('RD0162',) vertex ordering",True,
"roads('RD0162',) geometry",True,Valid Geometry
"roads('RD0163',) vertex ordering",True,
"roads('RD0163',) geometry",True,Valid Geometry
"roads('RD0164',) vertex ordering",True,
"roads('RD0164',) geometry",True,Valid Geometry
"roads('RD0165',) vertex ordering",True,
"roads('RD0165',) geometry",True,Valid Geometry
"roads('RD0166',) vertex ordering",True,
"roads('RD0166',) geometry",True,Valid Geometry
"roads('RD0167',) vertex ordering",True,
"roads('RD0167',) geometry",True,Valid Geometry
"roads('RD0168',) vertex ordering",True,
"roads('RD0168',) geometry",True,Valid Geometry
"roads('RD0169',) vertex ordering",True,
"roads('RD0169',) geometry",True,Valid Geometry
"roads('RD0170',) vertex ordering",True,
"roads('RD0170',) geometry",True,Valid Geometry
"roads('RD0171',) vertex ordering",True,
"roads('RD0171',) geometry",True,Valid Geometry
"roads('RD0172',) vertex ordering",True,
"roads('RD0172',) geometry",True,Valid Geometry
"roads('RD0173',) vertex ordering",True,
"roads('RD0173',) geometry",True,Valid Geometry
"roads('RD0174',) vertex ordering",True,
"roads('RD0174',) geometry",True,Valid Geometry
"roads('RD0175',) vertex ordering",True,
"roads('RD0175',) geometry",True,Valid Geometry
"roads('RD0176',) vertex ordering",True,
"roads('RD0176',) geometry",True,Valid Geometry
"roads('RD0177',) vertex ordering",True,
"roads('RD0177',) geometry",True,Valid Geometry
"roads('RD0178',) vertex ordering",True,
"roads('RD0178',) geometry",True,Valid Geometry
"roads('RD0179',) vertex ordering",True,
"roads('RD0179',) geometry",True,Valid Geometry
"roads('RD0180',) vertex ordering",True,
"roads('RD0180',) geometry",True,Valid Geometry
"roads('RD0181',) vertex ordering",True,
"roads('RD0181',) geometry",True,Valid Geometry
"roads('RD0182',) vertex ordering",True,
"roads('RD0182',) geometry",True,Valid Geometry
"roads('RD0183',) vertex ordering",True,
"roads('RD0183',) geometry",True,Valid Geometry
"roads('RD0184',) vertex ordering",True,
"roads('RD0184',) geometry",True,Valid Geometry
"roads('RD0185',) vertex ordering",True,
"roads('RD0185',) geometry",True,Valid Geometry
"roads('RD0186',) vertex ordering",True,
"roads('RD0186',) geometry",True,Valid Geometry
"roads('RD0187',) vertex ordering",True,
"roads('RD0187',) geometry",True,Valid Geometry
"roads('RD0188',) vertex ordering",True,
"roads('RD0188',) geometry",True,Valid Geometry
"roads('RD0189',) vertex ordering",True,
"roads('RD0189',) geometry",True,Valid Geometry
"roads('RD0190',) vertex ordering",True,
"roads('RD0190',) geometry",True,Valid Geometry
"roads('RD0191',) vertex ordering",True,
"roads('RD0191',) geometry",True,Valid Geometry
"roads('RD0192',) vertex ordering",True,
"roads('RD0192',) geometry",True,Valid Geometry
"roads('RD0193',) vertex ordering",True,
"roads('RD0193',) geometry",True,Valid Geometry
"roads('RD0194',) vertex ordering",True,
"roads('RD0194',) geometry",True,Valid Geometry
"roads('RD0195',) vertex ordering",True,
"roads('RD0195',) geometry",True,Valid Geometry
"roads('RD0196',) vertex ordering",True,
"roads('RD0196',) geometry",True,Valid Geometry
"roads('RD0197',) vertex ordering",True,
"roads('RD0197',) geometry",True,Valid Geometry
"roads('RD0198',) vertex ordering",True,
"roads('RD0198',) geometry",True,Valid Geometry
"roads('RD0199',) vertex ordering",True,
"roads('RD0199',) geometry",True,Valid Geometry
"roads('RD0200',) vertex ordering",True,
"roads('RD0200',) geometry",True,Valid Geometry
"roads('RD0201',) vertex ordering",True,
"roads('RD0201',) geometry",True,Valid Geometry
"roads('RD0202',) vertex ordering",True,
"roads('RD0202',) geometry",True,Valid Geometry
"roads('RD0203',) vertex ordering",True,
"roads('RD0203',) geometry",True,Valid Geometry
"roads('RD0204',) vertex ordering",True,
"roads('RD0204',) geometry",True,Valid Geometry
"roads('RD0205',) vertex ordering",True,
"roads('RD0205',) geometry",True,Valid Geometry
"roads('RD0206',) vertex ordering",True,
"roads('RD0206',) geometry",True,Valid Geometry
"roads('RD0207',) vertex ordering",True,
"roads('RD0207',) geometry",True,Valid Geometry
"roads('RD0208',) vertex ordering",True,
"roads('RD0208',) geometry",True,Valid Geometry
"roads('RD0209',) vertex ordering",True,
"roads('RD0209',) geometry",True,Valid Geometry
"roads('RD0210',) vertex ordering",True,
"roads('RD0210',) geometry",True,Valid Geometry
"roads('RD0211',) vertex ordering",True,
"roads('RD0211',) geometry",True,Valid Geometry
"roads('RD0212',) vertex ordering",True,
"roads('RD0212',) geometry",True,Valid Geometry
"roads('RD0213',) vertex ordering",True,
"roads('RD0213',) geometry",True,Valid Geometry
"roads('RD0214',) vertex ordering",True,
"roads('RD0214',) geometry",True,Valid Geometry
"roads('RD0215',) vertex ordering",True,
"roads('RD0215',) geometry",True,Valid Geometry
"roads('RD0216',) vertex ordering",True,
"roads('RD0216',) geometry",True,Valid Geometry
"roads('RD0217',) vertex ordering",True,
"roads('RD0217',) geometry",True,Valid Geometry
"roads('RD0218',) vertex ordering",True,
"roads('RD0218',) geometry",True,Valid Geometry
"roads('RD0219',) vertex ordering",True,
"roads('RD0219',) geometry",True,Valid Geometry
"roads('RD0220',) vertex ordering",True,
"roads('RD0220',) geometry",True,Valid Geometry
"roads('RD0221',) vertex ordering",True,
"roads('RD0221',) geometry",True,Valid Geometry
"roads('RD0222',) vertex ordering",True,
"roads('RD0222',) geometry",True,Valid Geometry
"roads('RD0223',) vertex ordering",True,
"roads('RD0223',) geometry",True,Valid Geometry
"roads('RD0224',) vertex ordering",True,
"roads('RD0224',) geometry",True,Valid Geometry
"roads('RD0225',) vertex ordering",True,
"roads('RD0225',) geometry",True,Valid Geometry
"roads('RD0226',) vertex ordering",True,
"roads('RD0226',) geometry",True,Valid Geometry
"roads('RD0227',) vertex ordering",True,
"roads('RD0227',) geometry",True,Valid Geometry
"roads('RD0228',) vertex ordering",True,
"roads('RD0228',) geometry",True,Valid Geometry
"roads('RD0229',) vertex ordering",True,
"roads('RD0229',) geometry",True,Valid Geometry
"roads('RD0230',) vertex ordering",True,
"roads('RD0230',) geometry",True,Valid Geometry
"roads('RD0231',) vertex ordering",True,
"roads('RD0231',) geometry",True,Valid Geometry
"roads('RD0232',) vertex ordering",True,
"roads('RD0232',) geometry",True,Valid Geometry
"roads('RD0233',) vertex ordering",True,
"roads('RD0233',) geometry",True,Valid Geometry
"roads('RD0234',) vertex ordering",True,
"roads('RD0234',) geometry",True,Valid Geometry
"roads('RD0235',) vertex ordering",True,
"roads('RD0235',) geometry",True,Valid Geometry
"roads('RD0236',) vertex ordering",True,
"roads('RD0236',) geometry",True,Valid Geometry
"roads('RD0237',) vertex ordering",True,
"roads('RD0237',) geometry",True,Valid Geometry
"roads('RD0238',) vertex ordering",True,
"roads('RD0238',) geometry",True,Valid Geometry
"roads('RD0239',) vertex ordering",True,
"roads('RD0239',) geometry",True,Valid Geometry
"roads('RD0240',) vertex ordering",True,
"roads('RD0240',) geometry",True,Valid Geometry
"roads('RD0241',) vertex ordering",True,
"roads('RD0241',) geometry",True,Valid Geometry
"roads('RD0242',) vertex ordering",True,
"roads('RD0242',) geometry",True,Valid Geometry
"roads('RD0243',) vertex ordering",True,
"roads('RD0243',) geometry",True,Valid Geometry
"roads('RD0244',) vertex ordering",True,
"roads('RD0244',) geometry",True,Valid Geometry
"roads('RD0245',) vertex ordering",True,
